N,seed,Q,k,gamma,warmup,tau,confirmation_steps,n_drifts,n_detected,tpr,total_alarms,matched_alarms,unmatched_alarms,unmatched_ratio,delay_min,delay_max,delay_mean,delay_median,max_ise,mean_background_ise,threshold_exceedances,delaytype_mean,delaytype_variance,delaytype_gradual,delaytype_cyclic,delaytype_distribution
20000,123,0.0,6.0,0.7,300,0.1,7,11,5,0.45454545454545453,6,5,1,0.16666666666666666,69,11785,3944.4,2194.0,0.11832902178287501,0.04269931541540573,66,5927.0,2837.0,2194.0,,
20000,2024,0.0,6.0,0.7,300,0.1,7,11,5,0.45454545454545453,6,5,1,0.16666666666666666,68,11740,3940.4,2196.0,0.11216322772888325,0.044889636822448994,59,5904.0,2849.0,2196.0,,
20000,99,0.0,6.0,0.7,300,0.1,7,11,5,0.45454545454545453,5,5,0,0.0,84,11609,3923.4,2163.0,0.11806053583921704,0.04914076783050607,35,5846.5,2880.5,2163.0,,
20000,42,0.0,6.0,1.0,300,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,656,656,656.0,656.0,0.10112797514370372,0.02308520041960919,7,656.0,,,,
20000,7,0.0,6.0,1.0,300,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,681,681,681.0,681.0,0.10136812806126336,0.02413408981709112,7,681.0,,,,
20000,123,0.0,6.0,1.0,300,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,703,703,703.0,703.0,0.10147257296487067,0.02145048392673193,7,703.0,,,,
20000,2024,0.0,6.0,1.0,300,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,844,844,844.0,844.0,0.10089810713616362,0.019938192635791847,13,844.0,,,,
20000,99,0.0,6.0,1.0,300,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,819,819,819.0,819.0,0.10086639981761125,0.019419872302123407,7,819.0,,,,
20000,42,0.0,3.0,0.7,400,0.1,7,11,4,0.36363636363636365,4,4,0,0.0,113,5155,2168.0,1702.0,0.10983367855685677,0.01846698261772865,38,113.0,3207.5,2144.0,,
20000,7,0.0,3.0,0.7,400,0.1,7,11,4,0.36363636363636365,4,4,0,0.0,91,5584,2328.25,1819.0,0.11144644700667329,0.01938550573621448,30,91.0,3549.5,2123.0,,
20000,123,0.0,3.0,0.7,400,0.1,7,11,3,0.2727272727272727,3,3,0,0.0,146,5641,2981.3333333333335,3157.0,0.10539355635689285,0.03191779569429565,24,146.0,3157.0,5641.0,,
20000,2024,0.0,3.0,0.7,400,0.1,7,11,4,0.36363636363636365,4,4,0,0.0,100,6051,2531.25,1987.0,0.10589416576733564,0.022752578274171917,32,100.0,3948.0,2129.0,,
20000,99,0.0,3.0,0.7,400,0.1,7,11,4,0.36363636363636365,4,4,0,0.0,111,5480,2271.0,1746.5,0.10693356929202552,0.016778594379548938,35,111.0,3406.5,2160.0,,
20000,42,0.0,3.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,1601,1601,1601.0,1601.0,0.1002915547038512,0.010838713456812928,7,1601.0,,,,
20000,7,0.0,3.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,1458,1458,1458.0,1458.0,0.10040883243336038,0.01289745881397739,7,1458.0,,,,
20000,123,0.0,3.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,1816,1816,1816.0,1816.0,0.10028248089242899,0.008975874016558968,7,1816.0,,,,
20000,2024,0.0,3.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,1630,1630,1630.0,1630.0,0.10028725597509777,0.010752139145463194,7,1630.0,,,,
20000,99,0.0,3.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,1991,1991,1991.0,1991.0,0.10025253311479403,0.008856503953844084,7,1991.0,,,,
20000,42,0.0,6.0,0.7,400,0.1,7,11,6,0.5454545454545454,6,6,0,0.0,74,13645,4369.833333333333,3372.0,0.11443837894203503,0.03300334710049141,48,2334.0,2878.0,2150.0,13645.0,
20000,7,0.0,6.0,0.7,400,0.1,7,11,6,0.5454545454545454,7,6,1,0.14285714285714285,69,12275,4072.3333333333335,3291.0,0.11563104720903099,0.026506877090809018,59,2232.0,2754.0,2187.0,12275.0,
20000,123,0.0,6.0,0.7,400,0.1,7,11,5,0.45454545454545453,5,5,0,0.0,83,11791,3985.8,2128.0,0.11301892896331801,0.04181197032175727,35,5937.0,2963.5,2128.0,,
20000,2024,0.0,6.0,0.7,400,0.1,7,11,5,0.45454545454545453,6,5,1,0.16666666666666666,73,11740,3941.0,2196.0,0.1129277688421366,0.04592455539804146,42,5906.5,2848.0,2196.0,,
20000,99,0.0,6.0,0.7,400,0.1,7,11,5,0.45454545454545453,5,5,0,0.0,83,11609,3923.2,2163.0,0.11605395519701191,0.04956106347795137,43,5846.0,2880.5,2163.0,,
20000,42,0.0,6.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,733,733,733.0,733.0,0.10045967755883185,0.020778783711645675,7,733.0,,,,
20000,7,0.0,6.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,691,691,691.0,691.0,0.10128192794495532,0.02378932532404949,7,691.0,,,,
20000,123,0.0,6.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,908,908,908.0,908.0,0.10027177743175647,0.017648728656209423,7,908.0,,,,
20000,2024,0.0,6.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,778,778,778.0,778.0,0.10046931761125234,0.02117885095827372,9,778.0,,,,
20000,99,0.0,6.0,1.0,400,0.1,7,11,1,0.09090909090909091,1,1,0,0.0,1000,1000,1000.0,1000.0,0.10050738679017379,0.0177150637537708,8,1000.0,,,,
20000,42,0.0,3.0,0.7,300,0.12,7,11,4,0.36363636363636365,4,4,0,0.0,97,5384,2293.0,1845.5,0.1343922413883912,0.02037175395981764,30,97.0,3451.5,2172.0,,
20000,7,0.0,3.0,0.7,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,109,109,109.0,109.0,0.12625016520386795,0.035579037130205104,7,109.0,,,,
20000,123,0.0,3.0,0.7,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,126,126,126.0,126.0,0.12866350752365213,0.03301339807575069,12,126.0,,,,
20000,2024,0.0,3.0,0.7,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,105,105,105.0,105.0,0.1278236264648538,0.03908641798288986,7,105.0,,,,
20000,99,0.0,3.0,0.7,300,0.12,7,11,3,0.2727272727272727,3,3,0,0.0,129,5539,3041.3333333333335,3456.0,0.12562453213323596,0.040809643829408486,23,129.0,3456.0,5539.0,,
20000,42,0.0,3.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1708,1708,1708.0,1708.0,0.12025583396934843,0.011492517761035376,7,1708.0,,,,
20000,7,0.0,3.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1902,1902,1902.0,1902.0,0.12026773362305139,0.011300858674811735,7,1902.0,,,,
20000,123,0.0,3.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,2029,2029,2029.0,2029.0,0.1202531083447624,0.010552585455406419,7,2029.0,,,,
20000,2024,0.0,3.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,2117,2117,2117.0,2117.0,0.12026766062599668,0.011229603785034825,7,2117.0,,,,
20000,99,0.0,3.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,2360,2360,2360.0,2360.0,0.12022367884291589,0.011752289110490194,7,2360.0,,,,
20000,42,0.0,6.0,0.7,300,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,82,11873,4022.0,2196.0,0.13776968311681032,0.04074762174259343,41,5977.5,2979.5,2196.0,,
20000,7,0.0,6.0,0.7,300,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,77,11696,3981.8,2186.0,0.12752676735977567,0.048545893089207245,40,5886.5,2975.0,2186.0,,
20000,123,0.0,6.0,0.7,300,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,79,12229,4138.2,2175.0,0.13865601771493252,0.0325776002314815,35,6154.0,3104.0,2175.0,,
20000,2024,0.0,6.0,0.7,300,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,77,12202,4151.8,2190.0,0.1249381861009119,0.03332163152367775,36,6139.5,3145.0,2190.0,,
20000,99,0.0,6.0,0.7,300,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,91,12067,4078.2,2207.0,0.13097190974727188,0.03499319145673083,39,6079.0,3013.0,2207.0,,
20000,42,0.0,6.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1020,1020,1020.0,1020.0,0.12045275000857879,0.017997703912691766,7,1020.0,,,,
20000,7,0.0,6.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1158,1158,1158.0,1158.0,0.12059176370356452,0.01879066881012512,7,1158.0,,,,
20000,123,0.0,6.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1316,1316,1316.0,1316.0,0.12023867250481302,0.01646315405697778,11,1316.0,,,,
20000,2024,0.0,6.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1496,1496,1496.0,1496.0,0.1203482432081868,0.01676933400454862,7,1496.0,,,,
20000,99,0.0,6.0,1.0,300,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1478,1478,1478.0,1478.0,0.1204947034455127,0.01581958007998587,9,1478.0,,,,
20000,42,0.0,3.0,0.7,400,0.12,7,11,3,0.2727272727272727,3,3,0,0.0,132,5480,2953.3333333333335,3248.0,0.12692399108399005,0.0499400620134426,21,132.0,3248.0,5480.0,,
20000,7,0.0,3.0,0.7,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,103,103,103.0,103.0,0.12866594520113622,0.03765905404677766,7,103.0,,,,
20000,123,0.0,3.0,0.7,400,0.12,7,11,3,0.2727272727272727,3,3,0,0.0,177,5816,3044.6666666666665,3141.0,0.12656586361182004,0.02529654558548207,24,177.0,3141.0,5816.0,,
20000,2024,0.0,3.0,0.7,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,119,119,119.0,119.0,0.12746959913717637,0.03449945999560262,7,119.0,,,,
20000,99,0.0,3.0,0.7,400,0.12,7,11,3,0.2727272727272727,3,3,0,0.0,132,5570,3045.6666666666665,3435.0,0.12773174522011174,0.03835262323398917,23,132.0,3435.0,5570.0,,
20000,42,0.0,3.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,2074,2074,2074.0,2074.0,0.12027272466861448,0.011280203128893072,7,2074.0,,,,
20000,7,0.0,3.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1893,1893,1893.0,1893.0,0.12028353853945963,0.011362639007693498,7,1893.0,,,,
20000,123,0.0,3.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,2327,2327,2327.0,2327.0,0.12022466867976268,0.01180045605011577,7,2327.0,,,,
20000,2024,0.0,3.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,2126,2126,2126.0,2126.0,0.12024037892404572,0.0113574205414452,7,2126.0,,,,
20000,99,0.0,3.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,2572,2572,2572.0,2572.0,0.12018763421060928,0.01322779121196063,7,2572.0,,,,
20000,42,0.0,6.0,0.7,400,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,85,11865,4019.2,2199.0,0.13131589458348503,0.04108214013534574,36,5975.0,2973.5,2199.0,,
20000,7,0.0,6.0,0.7,400,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,77,11696,3981.8,2186.0,0.1292373268607074,0.04861130248161205,40,5886.5,2975.0,2186.0,,
20000,123,0.0,6.0,0.7,400,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,96,12277,4176.8,2168.0,0.131937062561053,0.031292962178539566,37,6186.5,3171.5,2168.0,,
20000,2024,0.0,6.0,0.7,400,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,91,12202,4154.4,2190.0,0.13878209545954526,0.032465600230880284,36,6146.5,3144.5,2190.0,,
20000,99,0.0,6.0,0.7,400,0.12,7,11,5,0.45454545454545453,5,5,0,0.0,91,12067,4078.2,2207.0,0.13114281759260757,0.0352093457389686,39,6079.0,3013.0,2207.0,,
20000,42,0.0,6.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1453,1453,1453.0,1453.0,0.12023711329389092,0.01678781578290305,25,1453.0,,,,
20000,7,0.0,6.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1274,1274,1274.0,1274.0,0.12048376196663699,0.01868026866896678,11,1274.0,,,,
20000,123,0.0,6.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1626,1626,1626.0,1626.0,0.12012837765647975,0.014938961970651853,7,1626.0,,,,
20000,2024,0.0,6.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1447,1447,1447.0,1447.0,0.12022450668807039,0.017231908061070045,7,1447.0,,,,
20000,99,0.0,6.0,1.0,400,0.12,7,11,1,0.09090909090909091,1,1,0,0.0,1698,1698,1698.0,1698.0,0.12010712773093436,0.014695378604603085,7,1698.0,,,,
20000,42,0.1,3.0,0.7,300,0.06,7,11,9,0.8181818181818182,12,9,3,0.25,50,7398,1510.5555555555557,789.0,0.2190782669549239,0.015745506574216524,99,2745.6666666666665,752.0,895.5,386.0,1677.0
20000,7,0.1,3.0,0.7,300,0.06,7,11,9,0.8181818181818182,13,9,4,0.3076923076923077,52,7430,1586.6666666666667,789.0,0.21287286573467437,0.01702911205749177,97,2757.0,751.5,986.0,747.0,1787.0
20000,123,0.1,3.0,0.7,300,0.06,7,11,9,0.8181818181818182,10,9,1,0.1,48,11189,5099.0,3716.0,0.17952128326405756,0.023227421689624432,81,4665.0,2405.0,6611.0,3312.0,10552.0
20000,2024,0.1,3.0,0.7,300,0.06,7,11,9,0.8181818181818182,13,9,4,0.3076923076923077,49,7309,1481.3333333333333,789.0,0.21468589190394172,0.01717161811861268,103,2715.6666666666665,794.5,887.5,128.0,1693.0
20000,99,0.1,3.0,0.7,300,0.06,7,11,10,0.9090909090909091,14,10,4,0.2857142857142857,59,6698,1838.4,797.5,0.20650723241538751,0.027682664885227876,115,2514.6666666666665,2824.6666666666665,929.5,122.0,385.0
20000,42,0.1,3.0,1.0,300,0.06,7,11,4,0.36363636363636365,5,4,1,0.2,206,12925,4049.0,1532.5,0.2167673008185,0.023805223193246683,35,206.0,6700.5,2589.0,,
20000,7,0.1,3.0,1.0,300,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,3,13809,3838.5,771.0,0.24298093342359942,0.02870739840602486,28,229.0,6906.0,1313.0,,
20000,123,0.1,3.0,1.0,300,0.06,7,11,3,0.2727272727272727,3,3,0,0.0,229,15989,5960.333333333333,1663.0,0.20469669905562127,0.015857551771384173,21,229.0,1663.0,15989.0,,
20000,2024,0.1,3.0,1.0,300,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,229,6156,2426.25,1660.0,0.214781313114723,0.022433334621217122,28,229.0,3443.5,2589.0,,
20000,99,0.1,3.0,1.0,300,0.06,7,11,5,0.45454545454545453,6,5,1,0.16666666666666666,2,7475,2189.0,1469.0,0.18652042507849098,0.016286932950054827,42,3842.5,895.5,1469.0,,
20000,42,0.1,6.0,0.7,300,0.06,7,11,11,1.0,22,11,11,0.5,49,1564,527.8181818181819,270.0,0.15522792031709298,0.019728440296319965,168,253.66666666666666,497.75,624.0,242.0,1564.0
20000,7,0.1,6.0,0.7,300,0.06,7,11,10,0.9090909090909091,14,10,4,0.2857142857142857,36,6743,1845.2,935.0,0.1631772305449831,0.025120317764385006,120,2315.3333333333335,2448.3333333333335,651.0,1197.0,1662.0
20000,123,0.1,6.0,0.7,300,0.06,7,11,11,1.0,16,11,5,0.3125,45,5941,1480.8181818181818,1249.0,0.1681961531567076,0.02184305835138751,141,2042.3333333333333,1445.75,667.0,1310.0,1735.0
20000,2024,0.1,6.0,0.7,300,0.06,7,11,11,1.0,14,11,3,0.21428571428571427,43,5843,1612.1818181818182,1227.0,0.11605788476471876,0.021758154814242744,100,2117.6666666666665,1668.5,835.5,1304.0,1732.0
20000,99,0.1,6.0,0.7,300,0.06,7,11,11,1.0,20,11,9,0.45,54,1569,556.0909090909091,362.0,0.10671740773222613,0.017070400670902316,157,252.33333333333334,557.0,649.0,265.0,1569.0
20000,42,0.1,6.0,1.0,300,0.06,7,11,6,0.5454545454545454,8,6,2,0.25,176,13189,3642.5,1377.0,0.1452041250783522,0.015673835463202827,56,2868.0,982.5,965.0,13189.0,
20000,7,0.1,6.0,1.0,300,0.06,7,11,5,0.45454545454545453,5,5,0,0.0,229,14189,4588.0,1195.0,0.159910051908446,0.01508354765861202,35,7209.0,3663.5,1195.0,,
20000,123,0.1,6.0,1.0,300,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,229,7692,3103.25,2246.0,0.1936008623112844,0.0193736706626682,29,229.0,4238.5,3707.0,,
20000,2024,0.1,6.0,1.0,300,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,251,15435,7915.0,7987.0,0.12261640210144309,0.035435107311403556,29,251.0,7987.0,15435.0,,
20000,99,0.1,6.0,1.0,300,0.06,7,11,5,0.45454545454545453,6,5,1,0.16666666666666666,229,5542,1902.2,1497.0,0.16471887593642842,0.01905264793422389,42,2885.5,1121.5,1497.0,,
20000,42,0.1,3.0,0.7,400,0.06,7,11,9,0.8181818181818182,12,9,3,0.25,54,7398,1511.0,789.0,0.21812702457583494,0.015667050692790303,99,2747.0,752.0,895.5,386.0,1677.0
20000,7,0.1,3.0,0.7,400,0.06,7,11,9,0.8181818181818182,13,9,4,0.3076923076923077,49,7430,1586.3333333333333,789.0,0.21288930803527875,0.016910883807322582,94,2756.0,751.5,986.0,747.0,1787.0
20000,123,0.1,3.0,0.7,400,0.06,7,11,11,1.0,13,11,2,0.15384615384615385,60,7520,3114.3636363636365,2400.0,0.17577441331486518,0.020957694145301742,107,2875.3333333333335,2734.5,4773.5,2747.0,2400.0
20000,2024,0.1,3.0,0.7,400,0.06,7,11,9,0.8181818181818182,13,9,4,0.3076923076923077,56,7309,1482.111111111111,789.0,0.21468589190394172,0.017200699100804996,102,2718.0,794.5,887.5,128.0,1693.0
20000,99,0.1,3.0,0.7,400,0.06,7,11,10,0.9090909090909091,14,10,4,0.2857142857142857,57,6698,1838.2,797.5,0.20650723241538751,0.027864539057334596,115,2514.0,2824.6666666666665,929.5,122.0,385.0
20000,42,0.1,3.0,1.0,400,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,229,12925,4054.75,1532.5,0.26031241581198694,0.023571781371041385,28,229.0,6700.5,2589.0,,
20000,7,0.1,3.0,1.0,400,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,3,13809,3838.5,771.0,0.23824399133651958,0.02878518684224479,28,229.0,6906.0,1313.0,,
20000,123,0.1,3.0,1.0,400,0.06,7,11,3,0.2727272727272727,3,3,0,0.0,299,15989,6164.333333333333,2205.0,0.21190755669094988,0.019001701754910807,21,299.0,2205.0,15989.0,,
20000,2024,0.1,3.0,1.0,400,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,229,6156,2426.25,1660.0,0.20633573099776714,0.022231052091919886,28,229.0,3443.5,2589.0,,
20000,99,0.1,3.0,1.0,400,0.06,7,11,5,0.45454545454545453,5,5,0,0.0,2,7475,2192.8,1469.0,0.22763337447381662,0.016009914567877946,35,3852.0,895.5,1469.0,,
20000,42,0.1,6.0,0.7,400,0.06,7,11,11,1.0,22,11,11,0.5,49,1564,527.8181818181819,270.0,0.14135954815461296,0.019663757525925366,168,253.66666666666666,497.75,624.0,242.0,1564.0
20000,7,0.1,6.0,0.7,400,0.06,7,11,10,0.9090909090909091,13,10,3,0.23076923076923078,47,6743,1846.3,935.0,0.16191680739400466,0.024322469649088914,101,2319.0,2448.3333333333335,651.0,1197.0,1662.0
20000,123,0.1,6.0,0.7,400,0.06,7,11,11,1.0,16,11,5,0.3125,50,5941,1481.2727272727273,1249.0,0.1681961531567076,0.022062840669926122,141,2044.0,1445.75,667.0,1310.0,1735.0
20000,2024,0.1,6.0,0.7,400,0.06,7,11,11,1.0,14,11,3,0.21428571428571427,48,5843,1612.6363636363637,1227.0,0.11605788476471876,0.021750092314381304,100,2119.3333333333335,1668.5,835.5,1304.0,1732.0
20000,99,0.1,6.0,0.7,400,0.06,7,11,11,1.0,18,11,7,0.3888888888888889,54,1569,556.0909090909091,362.0,0.10671740773222613,0.017020915784115173,137,252.33333333333334,557.0,649.0,265.0,1569.0
20000,42,0.1,6.0,1.0,400,0.06,7,11,6,0.5454545454545454,8,6,2,0.25,176,13189,3642.5,1377.0,0.1452041250783522,0.015736453980710736,56,2868.0,982.5,965.0,13189.0,
20000,7,0.1,6.0,1.0,400,0.06,7,11,5,0.45454545454545453,5,5,0,0.0,239,14189,4590.0,1195.0,0.15778206536952466,0.014953809185258071,35,7214.0,3663.5,1195.0,,
20000,123,0.1,6.0,1.0,400,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,229,7692,3103.25,2246.0,0.1936008623112844,0.019402794423900627,29,229.0,4238.5,3707.0,,
20000,2024,0.1,6.0,1.0,400,0.06,7,11,4,0.36363636363636365,4,4,0,0.0,299,15435,7927.0,7987.0,0.11311340413370266,0.035178478066293165,28,299.0,7987.0,15435.0,,
20000,99,0.1,6.0,1.0,400,0.06,7,11,5,0.45454545454545453,5,5,0,0.0,229,5542,1902.2,1497.0,0.13251441897531868,0.019565659261376277,35,2885.5,1121.5,1497.0,,
20000,42,0.1,3.0,0.7,300,0.08,7,11,7,0.6363636363636364,8,7,1,0.125,5,10449,2679.0,1342.0,0.2915557155858479,0.025283227736455558,67,1812.5,673.5,184.0,3148.0,10449.0
20000,7,0.1,3.0,0.7,300,0.08,7,11,7,0.6363636363636364,9,7,2,0.2222222222222222,63,10306,2769.285714285714,1274.0,0.2754390855962573,0.022797506692162996,63,1807.0,760.0,838.0,3107.0,10306.0
20000,123,0.1,3.0,0.7,300,0.08,7,11,8,0.7272727272727273,9,8,1,0.1111111111111111,59,12508,6049.875,4418.5,0.17721638518445929,0.024441771236754516,69,2141.5,2811.0,7303.0,11699.0,12189.0
20000,2024,0.1,3.0,0.7,300,0.08,7,11,9,0.8181818181818182,10,9,1,0.1,63,7527,1465.5555555555557,789.0,0.2383506691933182,0.021762279205236244,70,2793.0,708.0,785.0,230.0,1595.0
20000,99,0.1,3.0,0.7,300,0.08,7,11,9,0.8181818181818182,11,9,2,0.18181818181818182,72,8565,1732.111111111111,1025.0,0.24193521231410772,0.02685757509935749,78,3142.0,824.5,1308.5,197.0,1700.0
20000,42,0.1,3.0,1.0,300,0.08,7,11,2,0.18181818181818182,2,2,0,0.0,229,885,557.0,557.0,0.2836589668586056,0.034358808703299,14,229.0,885.0,,,
20000,7,0.1,3.0,1.0,300,0.08,7,11,4,0.36363636363636365,4,4,0,0.0,202,15759,4694.75,1409.0,0.24298093342359942,0.02712977905643216,28,229.0,7980.5,2589.0,,
20000,123,0.1,3.0,1.0,300,0.08,7,11,3,0.2727272727272727,3,3,0,0.0,288,15989,10152.666666666666,14181.0,0.17696369776811055,0.04027969638703851,21,288.0,14181.0,15989.0,,
20000,2024,0.1,3.0,1.0,300,0.08,7,11,4,0.36363636363636365,4,4,0,0.0,229,7249,2797.25,1855.5,0.214781313114723,0.020778253834745693,28,229.0,4185.5,2589.0,,
20000,99,0.1,3.0,1.0,300,0.08,7,11,4,0.36363636363636365,4,4,0,0.0,198,12607,3905.75,1409.0,0.2503647035743437,0.031764883497244024,28,229.0,6402.5,2589.0,,
20000,42,0.1,6.0,0.7,300,0.08,7,11,11,1.0,19,11,8,0.42105263157894735,62,1648,783.2727272727273,637.0,0.17588038529986544,0.029061991977798254,166,451.3333333333333,904.75,828.5,338.0,1648.0
20000,7,0.1,6.0,0.7,300,0.08,7,11,9,0.8181818181818182,11,9,2,0.18181818181818182,54,9189,2810.0,1167.0,0.17258078144886307,0.03198537307080586,79,3266.6666666666665,976.0,4538.0,2492.0,1970.0
20000,123,0.1,6.0,0.7,300,0.08,7,11,8,0.7272727272727273,9,8,1,0.1111111111111111,54,9123,2094.375,982.0,0.2171203457430389,0.02949190239749167,67,323.5,982.0,4758.5,2566.0,2061.0
20000,2024,0.1,6.0,0.7,300,0.08,7,11,9,0.8181818181818182,10,9,1,0.1,52,9189,2867.777777777778,1190.0,0.14968078937786708,0.031138007724031056,71,3301.0,987.5,4714.5,2511.0,1992.0
20000,99,0.1,6.0,0.7,300,0.08,7,11,11,1.0,16,11,5,0.3125,70,1779,841.2727272727273,644.0,0.1634127248337854,0.02604228162988882,142,458.0,874.0,1097.5,410.0,1779.0
20000,42,0.1,6.0,1.0,300,0.08,7,11,6,0.5454545454545454,7,6,1,0.14285714285714285,229,13189,3789.3333333333335,1673.5,0.15981080824746854,0.017346330593639474,49,2885.5,1109.0,1558.0,13189.0,
20000,7,0.1,6.0,1.0,300,0.08,7,11,4,0.36363636363636365,4,4,0,0.0,336,15189,4430.75,1099.0,0.1688119233258247,0.03379896748862579,28,336.0,7987.0,1413.0,,
20000,123,0.1,6.0,1.0,300,0.08,7,11,3,0.2727272727272727,3,3,0,0.0,229,6645,2553.0,785.0,0.1936008623112844,0.038408822742043346,21,229.0,785.0,6645.0,,
20000,2024,0.1,6.0,1.0,300,0.08,7,11,3,0.2727272727272727,3,3,0,0.0,413,15989,5729.0,785.0,0.19055143919885847,0.03673018296523659,21,413.0,785.0,15989.0,,
20000,99,0.1,6.0,1.0,300,0.08,7,11,4,0.36363636363636365,4,4,0,0.0,229,6542,2546.75,1708.0,0.1454442797904838,0.022999765952092226,28,229.0,3684.5,2589.0,,
20000,42,0.1,3.0,0.7,400,0.08,7,11,7,0.6363636363636364,8,7,1,0.125,5,10449,2679.5714285714284,1342.0,0.2820748708481886,0.025182518837223687,69,1814.5,673.5,184.0,3148.0,10449.0
20000,7,0.1,3.0,0.7,400,0.08,7,11,7,0.6363636363636364,9,7,2,0.2222222222222222,59,10306,2768.714285714286,1274.0,0.28308059850731115,0.022786041068831028,63,1805.0,760.0,838.0,3107.0,10306.0
20000,123,0.1,3.0,0.7,400,0.08,7,11,8,0.7272727272727273,9,8,1,0.1111111111111111,71,12508,6040.375,4416.0,0.1779139662035997,0.025343415085814537,65,2145.5,2786.5,7304.5,11661.0,12189.0
20000,2024,0.1,3.0,0.7,400,0.08,7,11,9,0.8181818181818182,10,9,1,0.1,64,7527,1465.6666666666667,789.0,0.23803494470714187,0.02172139558602015,70,2793.3333333333335,708.0,785.0,230.0,1595.0
20000,99,0.1,3.0,0.7,400,0.08,7,11,9,0.8181818181818182,11,9,2,0.18181818181818182,68,8565,1731.6666666666667,1025.0,0.24614820655184128,0.0270464046147677,78,3140.6666666666665,824.5,1308.5,197.0,1700.0
20000,42,0.1,3.0,1.0,400,0.08,7,11,2,0.18181818181818182,2,2,0,0.0,229,885,557.0,557.0,0.26031241581198694,0.034103250885194177,14,229.0,885.0,,,
20000,7,0.1,3.0,1.0,400,0.08,7,11,4,0.36363636363636365,4,4,0,0.0,202,15759,4694.75,1409.0,0.23824399133651958,0.027199518003649625,28,229.0,7980.5,2589.0,,
20000,123,0.1,3.0,1.0,400,0.08,7,11,3,0.2727272727272727,3,3,0,0.0,404,16425,10939.333333333334,15989.0,0.17244357788586834,0.038258985275897,21,404.0,16425.0,15989.0,,
20000,2024,0.1,3.0,1.0,400,0.08,7,11,4,0.36363636363636365,4,4,0,0.0,229,7249,2797.25,1855.5,0.20633573099776714,0.020567526584868472,28,229.0,4185.5,2589.0,,
