Q,k,gamma,warmup,tau,confirmation_steps,N,n_detected_mean,n_detected_std,n_detected_count,tpr_mean,tpr_std,tpr_count,total_alarms_mean,total_alarms_std,total_alarms_count,unmatched_alarms_mean,unmatched_alarms_std,unmatched_alarms_count,delay_mean_mean,delay_mean_std,delay_mean_count,delay_median_mean,delay_median_std,delay_median_count,max_ise_mean,max_ise_std,max_ise_count,mean_background_ise_mean,mean_background_ise_std,mean_background_ise_count
0.55,3.0,1.0,400,0.085,5,20000,9.8,0.44721359549995776,5,0.8909090909090909,0.04065578140908705,5,16.6,1.673320053068151,5,6.8,1.3038404810405297,5,610.6755555555555,176.2526822140711,5,372.6,72.0133668147796,5,0.1090626233566645,0.00852861391510512,5,0.03805686188330065,0.001014336425508657,5
0.55,3.0,1.0,400,0.085,7,20000,9.8,0.44721359549995776,5,0.8909090909090909,0.04065578140908705,5,16.6,1.673320053068151,5,6.8,1.3038404810405297,5,615.3733333333333,174.74617369837378,5,383.0,72.6145646547578,5,0.10915366592139666,0.008815412547832231,5,0.03820684434478419,0.000993134198380985,5
0.4,6.0,0.8,300,0.1,10,20000,9.8,0.44721359549995804,5,0.890909090909091,0.040655781409087065,5,16.6,1.51657508881031,5,6.8,1.4832396974191326,5,761.0666666666667,109.10741903687804,5,399.6,76.93292533109606,5,0.136170728429763,0.012557315258162885,5,0.047180593670102,0.003116054991929697,5
0.5,2.0,1.0,400,0.085,5,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218869,5,16.6,0.8944271909999157,5,6.8,0.8366600265340756,5,832.4571717171717,154.51186800089894,5,454.7,131.21813899000398,5,0.12964901768022777,0.004889886134226549,5,0.03831924638287818,0.003457530371552218,5
0.5,2.0,1.0,400,0.085,7,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218869,5,16.6,0.8944271909999157,5,6.8,0.8366600265340756,5,835.1975757575758,154.01649969615343,5,456.7,131.21813899000398,5,0.12924463659628133,0.004498478936348857,5,0.03849064720165066,0.0034266929630903382,5
0.6,6.0,1.0,300,0.1,7,20000,9.8,0.44721359549995815,5,0.8909090909090909,0.040655781409087044,5,16.6,1.1401754250991378,5,6.8,1.3038404810405297,5,745.3644444444444,188.0225642158967,5,559.3,158.1627326521643,5,0.13266044697906962,0.01033111653942183,5,0.04941509047702733,0.003495034938342559,5
0.4,2.0,0.8,300,0.1,7,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,16.8,1.6431676725154984,5,7.0,1.4142135623730951,5,689.2755555555556,116.1880955313834,5,351.0,41.947884332824216,5,0.15853019127510265,0.012526030240043106,5,0.0430864406547469,0.002435791913878987,5
0.4,2.0,0.8,400,0.1,7,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,16.8,1.6431676725154984,5,7.0,1.4142135623730951,5,690.2755555555556,117.74648467925056,5,351.0,41.947884332824216,5,0.15728561890238799,0.01417735124087808,5,0.04284389815464242,0.0025290649703240023,5
0.4,2.0,0.8,400,0.1,5,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,16.8,1.6431676725154984,5,7.0,1.4142135623730951,5,687.6822222222222,119.3821381680704,5,353.3,45.3343137148893,5,0.1597057171737473,0.013869341708300476,5,0.04278909247593004,0.0023851947487006854,5
0.6,6.0,0.8,400,0.12,5,20000,9.8,0.44721359549995815,5,0.8909090909090909,0.040655781409087044,5,16.8,0.44721359549995765,5,7.0,0.7071067811865475,5,872.691111111111,64.83739366510619,5,359.6,53.00283011311754,5,0.13825027274380197,0.003145906137224563,5,0.0604942655702982,0.002155905889241784,5
0.2,4.0,0.8,250,0.085,5,20000,9.8,0.8366600265340757,5,0.890909090909091,0.07606000241218866,5,16.8,1.4832396974191326,5,7.0,0.7071067811865475,5,775.2672727272727,120.85980990148686,5,369.7,96.78687927606718,5,0.17610220114976868,0.03339469728028135,5,0.030746163881050597,0.0021603015730144227,5
0.2,4.0,0.8,250,0.085,7,20000,9.8,0.8366600265340757,5,0.890909090909091,0.07606000241218866,5,16.8,1.4832396974191326,5,7.0,0.7071067811865475,5,778.4282828282828,120.94728521524858,5,370.1,97.96070640823288,5,0.1747406544484777,0.033280957874257874,5,0.030848684713462183,0.002131737508001396,5
0.55,6.0,1.0,250,0.09,10,20000,9.8,0.8366600265340755,5,0.8909090909090909,0.07606000241218867,5,16.8,2.3874672772626644,5,7.0,1.5811388300841898,5,516.1179797979797,211.12752672802193,5,371.4,48.83313424305264,5,0.13654091615943598,0.02403820359992449,5,0.04105309341277687,0.002983004955561614,5
0.2,4.0,0.8,250,0.08,10,20000,9.8,0.8366600265340757,5,0.890909090909091,0.07606000241218866,5,16.8,1.4832396974191326,5,7.0,0.7071067811865475,5,774.5846464646464,144.08706685229794,5,396.0,126.71276573415956,5,0.17334200322082446,0.03380008682871279,5,0.030656644073480777,0.002575427952248408,5
0.6,4.0,1.0,300,0.1,10,20000,9.8,0.44721359549995787,5,0.8909090909090909,0.04065578140908705,5,16.8,0.8366600265340757,5,7.0,1.0,5,690.4822222222222,103.23965066356924,5,484.2,115.08724951096886,5,0.13897694454667714,0.01426234289591088,5,0.04595566781250006,0.0038132152356302727,5
0.55,4.0,1.0,300,0.09,7,20000,9.8,0.8366600265340756,5,0.890909090909091,0.0760600024121887,5,16.8,1.4832396974191324,5,7.0,1.224744871391589,5,936.6290909090909,294.53558919062294,5,494.9,134.20432183800935,5,0.11290199325460062,0.01024725089329514,5,0.041315622353057566,0.002287888736982456,5
0.5,3.0,1.0,300,0.09,7,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218873,5,16.8,1.0954451150103324,5,7.0,1.224744871391589,5,667.2307070707071,192.58399983633083,5,503.8,205.26495073441058,5,0.1294190442801622,0.0087453963097003,5,0.038967021596138816,0.0024318500414367873,5
0.45,2.0,1.0,400,0.085,5,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218866,5,16.8,1.4832396974191329,5,7.0,1.224744871391589,5,747.8387878787878,226.54393267441225,5,511.0,96.72900288951602,5,0.13464819054709948,0.01982793511526488,5,0.0339683263808116,0.005315532697279418,5
0.3,3.0,0.8,200,0.09,7,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218869,5,16.8,1.0954451150103324,5,7.0,1.0,5,706.1383838383838,103.41159572205954,5,544.0,114.57148423582545,5,0.1521041909416452,0.01878864510596651,5,0.036973085612224496,0.0024911844525517014,5
0.4,2.0,0.8,300,0.1,10,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,17.0,1.414213562373095,5,7.2,1.3038404810405297,5,656.6044444444444,169.4012333973493,5,348.4,94.99565779550136,5,0.15917757789310963,0.016429747131264872,5,0.041586382960882504,0.0013038665722985036,5
0.4,2.0,0.8,300,0.1,5,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,17.0,1.8708286933869707,5,7.2,1.6431676725154984,5,686.6822222222222,117.82741815526556,5,353.3,45.3343137148893,5,0.16095163598907397,0.01201861826527771,5,0.042967818270160704,0.0022770998421010984,5
0.55,3.0,1.0,300,0.085,10,20000,9.8,0.44721359549995776,5,0.8909090909090909,0.04065578140908705,5,17.0,1.5811388300841898,5,7.2,1.3038404810405297,5,617.2466666666667,176.89245100405566,5,356.1,59.81889333647021,5,0.11933672536418356,0.009886844996659162,5,0.03853836487211384,0.0009936073103676444,5
0.4,6.0,0.8,300,0.1,7,20000,9.8,0.44721359549995804,5,0.890909090909091,0.040655781409087065,5,17.0,1.4142135623730951,5,7.2,1.3038404810405297,5,721.3888888888889,117.23019641123726,5,368.8,87.04424162458996,5,0.1371738085267523,0.012804077342731352,5,0.04728296437432808,0.0040530296496083616,5
0.2,4.0,0.8,200,0.085,5,20000,9.8,0.8366600265340757,5,0.890909090909091,0.07606000241218866,5,17.0,1.4142135623730951,5,7.2,0.8366600265340757,5,775.2672727272727,120.85980990148686,5,369.7,96.78687927606718,5,0.18199338299538653,0.02740953500139977,5,0.030823946642840883,0.002182980398421735,5
0.2,4.0,0.8,200,0.085,7,20000,9.8,0.8366600265340757,5,0.890909090909091,0.07606000241218866,5,17.0,1.4142135623730951,5,7.2,0.8366600265340757,5,778.4282828282828,120.94728521524858,5,370.1,97.96070640823288,5,0.18121431868366544,0.02648529942811636,5,0.03096097150465358,0.0021828789854247427,5
0.2,4.0,0.8,200,0.08,10,20000,9.8,0.8366600265340757,5,0.890909090909091,0.07606000241218866,5,17.0,1.4142135623730951,5,7.2,0.8366600265340757,5,774.5846464646464,144.08706685229794,5,396.0,126.71276573415956,5,0.18114431478027007,0.024545258265616533,5,0.03079360055483086,0.002644971515563113,5
0.5,3.0,1.0,300,0.085,7,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218873,5,17.0,1.0,5,7.2,0.8366600265340756,5,579.7793939393939,159.57393480648884,5,494.8,209.3040850055249,5,0.121688503762078,0.012591678754582962,5,0.03939128726121396,0.0028844851603236003,5
0.5,3.0,1.0,300,0.085,10,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218873,5,17.0,1.0,5,7.2,0.8366600265340756,5,589.3838383838383,157.31053392499487,5,497.8,209.3040850055249,5,0.121551813192491,0.012590505874691857,5,0.039539218700293866,0.0027203794991991262,5
0.55,4.0,1.0,300,0.09,10,20000,9.8,0.8366600265340756,5,0.890909090909091,0.0760600024121887,5,17.0,1.5811388300841893,5,7.2,1.3038404810405297,5,936.1266666666667,290.4229777835964,5,497.9,134.20432183800935,5,0.12391907021517845,0.005969961759109454,5,0.0416461771013689,0.0021676200758011283,5
0.3,3.0,0.8,200,0.09,5,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218869,5,17.0,1.58113883008419,5,7.2,1.6431676725154984,5,702.0624242424243,133.02869706431127,5,539.7,85.92700390447698,5,0.14723275139875697,0.015713078684344937,5,0.03685196586111564,0.002941061361204958,5
0.5,2.0,1.0,300,0.09,5,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218869,5,17.0,0.7071067811865476,5,7.2,0.8366600265340756,5,876.5892929292929,180.58632934553842,5,548.5,172.12858565618902,5,0.13336989913200345,0.007900982964803255,5,0.039953332791881846,0.005250897737768781,5
0.5,2.0,1.0,300,0.09,7,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218866,5,17.0,0.7071067811865476,5,7.2,0.8366600265340756,5,878.6559595959595,180.53017102281146,5,550.5,172.12858565618902,5,0.13312108893431937,0.007801682717311924,5,0.04009428438781641,0.005237075645768926,5
0.3,3.0,1.0,200,0.06,5,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.0,0.7071067811865477,5,7.2,0.8366600265340757,5,791.0444444444445,369.5673828033242,5,550.7,224.16361212293134,5,0.13470754536841437,0.02248738691422913,5,0.0218373277792846,0.0008781119737532499,5
0.3,3.0,1.0,200,0.06,7,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.0,0.7071067811865477,5,7.2,0.8366600265340757,5,791.6044444444444,372.0315220946993,5,552.9,224.43523564716838,5,0.13451066562272831,0.022493004910199194,5,0.02197250330980336,0.0008632728614976725,5
0.5,2.0,1.0,300,0.09,10,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218869,5,17.0,0.7071067811865476,5,7.2,0.8366600265340756,5,901.3361616161616,163.19290795970912,5,553.5,172.12858565618902,5,0.14003602621451505,0.014039188313727703,5,0.04068744426721578,0.005046705347429733,5
0.3,3.0,1.0,200,0.06,10,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.0,0.7071067811865477,5,7.2,0.8366600265340757,5,798.2333333333333,373.4127616399252,5,556.0,224.57125817877943,5,0.1311199782703282,0.020587791379677266,5,0.02223758047693078,0.0007886382263616631,5
0.3,3.0,0.8,250,0.085,10,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,17.0,1.8708286933869704,5,7.2,1.6431676725154984,5,750.8177777777778,142.12801124425442,5,564.4,93.9696759598542,5,0.1544663193938714,0.011847187511386623,5,0.03566732114685114,0.002510639186523419,5
0.55,6.0,1.0,200,0.09,10,20000,9.8,0.8366600265340755,5,0.8909090909090909,0.07606000241218867,5,17.2,2.280350850198276,5,7.4,1.51657508881031,5,520.3490909090909,210.61002088978094,5,371.4,48.83313424305264,5,0.145699206800532,0.01862065924160584,5,0.04088358148653032,0.003110688640864857,5
0.4,6.0,0.8,250,0.1,7,20000,9.8,0.44721359549995804,5,0.890909090909091,0.040655781409087065,5,17.2,1.788854381999832,5,7.4,1.6733200530681511,5,770.0311111111112,153.54658307119539,5,405.3,120.54024224299535,5,0.13797472734345778,0.010681322124575312,5,0.048363621477349836,0.004018962854647229,5
0.55,6.0,1.0,250,0.09,7,20000,9.8,0.8366600265340758,5,0.8909090909090909,0.07606000241218866,5,17.2,2.280350850198276,5,7.4,2.3021728866442674,5,602.2331313131314,154.15857975033947,5,417.3,64.42010555719386,5,0.11696215467646383,0.01098023075720138,5,0.04047091687135269,0.002792850598478854,5
0.4,6.0,0.8,250,0.1,10,20000,9.8,0.44721359549995804,5,0.890909090909091,0.040655781409087065,5,17.2,1.6431676725154984,5,7.4,1.51657508881031,5,802.6911111111111,136.65267146047296,5,433.5,103.96513838782691,5,0.13648810699842243,0.010908883832568406,5,0.0479073064746977,0.0032064953244149053,5
0.5,3.0,1.0,300,0.085,5,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218873,5,17.2,1.3038404810405297,5,7.4,1.140175425099138,5,581.3549494949496,157.63612463784332,5,477.9,199.2380485750651,5,0.11942815089294963,0.013835731938490982,5,0.03929525161339979,0.002886101533495324,5
0.4,6.0,1.0,300,0.07,5,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.2,1.30384048104053,5,7.4,1.1401754250991378,5,777.9022222222222,240.1758777373648,5,505.3,199.27324205723156,5,0.10169866384161393,0.012060288028102155,5,0.029657994657312642,0.0020135064773770042,5
0.4,6.0,1.0,300,0.07,7,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.2,1.30384048104053,5,7.4,1.1401754250991378,5,780.6422222222222,240.36558850177053,5,507.3,199.27324205723156,5,0.10155097613572414,0.012005433914064915,5,0.02976345456396438,0.002000211252394924,5
0.45,2.0,1.0,300,0.085,7,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218866,5,17.2,1.3038404810405297,5,7.4,1.140175425099138,5,748.1654545454546,226.7516895068587,5,508.8,94.05490417835745,5,0.13245953017640036,0.008622166649623743,5,0.03449759155448578,0.005301758657724855,5
0.45,2.0,1.0,300,0.085,10,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218866,5,17.2,1.3038404810405297,5,7.4,1.140175425099138,5,751.3054545454545,226.7033166610581,5,512.2,94.04692977444826,5,0.13162505169192368,0.008873016668690862,5,0.034705517898785856,0.00526821146617371,5
0.4,6.0,1.0,300,0.07,10,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.2,1.30384048104053,5,7.4,1.1401754250991378,5,788.6222222222223,229.49272857573465,5,513.6,192.2307857758481,5,0.10501927070507514,0.008390923947331307,5,0.03003508470359828,0.0020384614985036963,5
0.5,4.0,1.0,250,0.085,7,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.2,1.3038404810405297,5,7.4,1.140175425099138,5,624.0577777777778,207.38989855991383,5,579.3,210.6631196958784,5,0.1081710627698067,0.008906755738276054,5,0.03577935304383777,0.002028275683066537,5
0.5,4.0,1.0,250,0.085,10,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.2,1.3038404810405297,5,7.4,1.140175425099138,5,628.0422222222221,208.75269265654518,5,582.3,210.6631196958784,5,0.10706332405956218,0.006797136998793447,5,0.03588443436568102,0.0019986840274972832,5
0.55,3.0,1.0,300,0.085,5,20000,9.8,0.44721359549995776,5,0.8909090909090909,0.04065578140908705,5,17.4,2.0736441353327724,5,7.6,1.8165902124584952,5,612.4355555555555,176.38300242146317,5,380.8,72.90456089985042,5,0.1147852138986083,0.007765462701836903,5,0.03811679108306401,0.0009952215011195564,5
0.55,3.0,1.0,300,0.085,7,20000,9.8,0.44721359549995776,5,0.8909090909090909,0.04065578140908705,5,17.4,2.0736441353327724,5,7.6,1.8165902124584952,5,615.7333333333333,174.7800252380752,5,383.0,72.6145646547578,5,0.11494356113799716,0.007844482610863743,5,0.03828639192636003,0.0009487920858922666,5
0.5,3.0,1.0,400,0.08,10,20000,9.8,0.44721359549995815,5,0.8909090909090909,0.040655781409087044,5,17.4,1.3416407864998734,5,7.6,1.1401754250991378,5,490.8933333333333,103.62063125759377,5,392.6,151.78825712155734,5,0.104837933962562,0.010210778317982564,5,0.034163064122876854,0.0019131457320695415,5
0.5,4.0,0.8,400,0.1,5,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.4,1.1401754250991378,5,7.6,1.51657508881031,5,681.2955555555557,186.96192894956772,5,439.0,176.05964898295122,5,0.12264972812852785,0.007648602799165529,5,0.045712095586093376,0.0022612318916726457,5
0.4,6.0,1.0,250,0.07,5,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.4,1.341640786499874,5,7.6,1.140175425099138,5,777.9022222222222,240.1758777373648,5,505.3,199.27324205723156,5,0.10149302336001795,0.010370409081846194,5,0.029663605867536358,0.001998117276268552,5
0.4,6.0,1.0,250,0.07,7,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.4,1.341640786499874,5,7.6,1.140175425099138,5,780.6422222222222,240.36558850177053,5,507.3,199.27324205723156,5,0.10133773407906262,0.010306709431587102,5,0.029770027514452558,0.0019820642776828723,5
0.45,2.0,1.0,250,0.085,7,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218866,5,17.4,0.8944271909999154,5,7.6,0.8944271909999159,5,747.2254545454546,227.01397646928416,5,508.8,94.05490417835745,5,0.1381088159701364,0.019355497720548415,5,0.034667829339338666,0.005091627109471514,5
0.45,2.0,1.0,250,0.085,10,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218866,5,17.4,0.8944271909999154,5,7.6,0.8944271909999159,5,750.3654545454546,226.9643135017173,5,512.2,94.04692977444826,5,0.1375726268476862,0.019675551671183164,5,0.0348774079116339,0.005062160780475572,5
0.4,6.0,1.0,250,0.07,10,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.4,1.341640786499874,5,7.6,1.140175425099138,5,788.6222222222223,229.49272857573465,5,513.6,192.2307857758481,5,0.10398143871330841,0.00670200595673244,5,0.0300436151058802,0.0020186329757699425,5
0.6,6.0,1.0,250,0.1,7,20000,9.8,0.44721359549995815,5,0.8909090909090909,0.040655781409087044,5,17.4,0.8944271909999161,5,7.6,1.140175425099138,5,746.7244444444444,189.8916889787699,5,556.1,154.2110566723411,5,0.12538422093885643,0.008573938360054949,5,0.04943260729462966,0.0034434339919415286,5
0.5,3.0,1.0,400,0.08,7,20000,9.8,0.44721359549995815,5,0.8909090909090909,0.040655781409087044,5,17.6,1.5165750888103104,5,7.8,1.3038404810405297,5,481.3666666666666,106.62691446763753,5,389.3,151.8937128389454,5,0.10494421400798863,0.010158946777187091,5,0.033838524877138426,0.0018696486245229856,5
0.55,6.0,1.0,250,0.09,5,20000,9.8,0.8366600265340752,5,0.890909090909091,0.07606000241218867,5,17.6,2.073644135332772,5,7.8,2.16794833886788,5,605.0917171717172,151.58117239455467,5,415.3,64.42010555719386,5,0.11467607450164338,0.013053886442437572,5,0.04020327900431175,0.0030725105805632317,5
0.45,4.0,0.8,400,0.09,10,20000,9.8,0.44721359549995787,5,0.890909090909091,0.040655781409087106,5,17.6,1.8165902124584952,5,7.8,2.16794833886788,5,779.1688888888889,106.67487913987142,5,433.9,93.49826201593268,5,0.11362379500684643,0.004404492328641753,5,0.04295327336622802,0.002492686017079391,5
0.6,6.0,1.0,300,0.1,5,20000,9.8,0.44721359549995787,5,0.8909090909090909,0.04065578140908705,5,17.6,1.1401754250991376,5,7.8,1.3038404810405297,5,706.1488888888889,177.05706787347015,5,469.7,196.118459100616,5,0.12408504067728195,0.007853347855962003,5,0.048418587927612895,0.001664232063306814,5
0.6,4.0,1.0,250,0.1,10,20000,9.8,0.44721359549995815,5,0.8909090909090909,0.040655781409087044,5,17.6,1.341640786499874,5,7.8,1.3038404810405297,5,690.4822222222222,103.23965066356924,5,484.2,115.08724951096885,5,0.14570028991172423,0.010541748075081762,5,0.0459296575439891,0.003917306189235962,5
0.5,3.0,1.0,250,0.09,7,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218873,5,17.6,1.1401754250991378,5,7.8,1.3038404810405297,5,667.2307070707071,192.58399983633083,5,503.8,205.26495073441058,5,0.1344613359669483,0.014676243538129947,5,0.038993332578916226,0.0026350121774803815,5
0.45,2.0,1.0,300,0.085,5,20000,9.8,0.8366600265340758,5,0.890909090909091,0.07606000241218866,5,17.6,1.5165750888103107,5,7.8,1.3038404810405297,5,744.9054545454545,227.33001974229683,5,511.0,96.72900288951602,5,0.13332398579523735,0.008405837960604113,5,0.03400914153084144,0.00547539117617798,5
0.5,4.0,1.0,200,0.085,10,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.6,1.341640786499874,5,7.8,1.0954451150103321,5,628.0422222222221,208.7526926565452,5,582.3,210.6631196958784,5,0.12470866754674306,0.015365076727664769,5,0.036003315014632734,0.0019496946273497647,5
0.4,2.0,0.8,200,0.1,7,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,17.8,1.7888543819998317,5,8.0,1.5811388300841898,5,689.3555555555556,115.99502330746249,5,351.0,41.947884332824216,5,0.16199976396878035,0.010669225861924926,5,0.0432487314418866,0.0026585085351005437,5
0.4,2.0,0.8,200,0.1,5,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,17.8,1.7888543819998317,5,8.0,1.5811388300841898,5,686.8022222222222,117.57218124398787,5,353.3,45.3343137148893,5,0.1628505363918898,0.01090749740047362,5,0.04313133066493792,0.0024961890072371087,5
0.3,4.0,0.8,400,0.08,10,20000,9.8,1.0954451150103324,5,0.890909090909091,0.09958591954639386,5,17.8,1.3038404810405297,5,8.0,1.5811388300841898,5,686.5509090909092,141.70328556704632,5,381.6,135.70114222069026,5,0.14443093211710206,0.012075301895234734,5,0.03629039023800136,0.001433636130626429,5
0.6,2.0,1.0,400,0.085,5,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.8,1.0954451150103326,5,8.0,1.224744871391589,5,765.0422222222221,341.29889234156656,5,397.7,261.8684307051921,5,0.11472224759390544,0.0056508283478447704,5,0.037071104866854096,0.0019691466527911334,5
0.6,2.0,1.0,400,0.085,7,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.8,1.095445115010332,5,8.0,1.224744871391589,5,767.0422222222221,341.29889234156656,5,399.7,261.8684307051921,5,0.11452263282559713,0.005631532894820487,5,0.037169280283872994,0.0019863808284825164,5
0.6,2.0,1.0,400,0.085,10,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.8,1.095445115010332,5,8.0,1.224744871391589,5,770.0622222222222,341.28889346486085,5,403.1,261.5141965553687,5,0.11407373202450528,0.005612636443412195,5,0.03740383674378854,0.0020386394081447477,5
0.55,6.0,1.0,200,0.09,5,20000,9.8,0.8366600265340757,5,0.8909090909090909,0.07606000241218866,5,17.8,2.2803508501982757,5,8.0,2.345207879911715,5,605.0917171717172,151.5811723945547,5,415.3,64.42010555719386,5,0.11448208146517877,0.007452381789380874,5,0.04021605678877162,0.0029996717427542086,5
0.55,6.0,1.0,200,0.09,7,20000,9.8,0.8366600265340758,5,0.8909090909090909,0.07606000241218866,5,17.8,2.2803508501982757,5,8.0,2.345207879911715,5,606.0553535353536,151.26179745544513,5,417.3,64.42010555719386,5,0.11775040141507616,0.0038739664514581586,5,0.040309493773915135,0.0029871670406526355,5
0.55,4.0,1.0,250,0.09,10,20000,9.8,0.8366600265340756,5,0.890909090909091,0.0760600024121887,5,17.8,1.9235384061671341,5,8.0,1.5811388300841898,5,956.4424242424242,270.14840659545376,5,493.1,139.53064179598687,5,0.12715315879266592,0.011559046884657045,5,0.041287340763498354,0.0026223199245449225,5
0.5,2.0,1.0,300,0.085,10,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218866,5,17.8,0.8366600265340757,5,8.0,1.2247448713915892,5,846.8640404040403,141.4594688820591,5,522.1,79.45942360727265,5,0.12942029943648353,0.005666215579230817,5,0.038756869517972393,0.0034069205092629225,5
0.5,2.0,1.0,250,0.09,5,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218869,5,17.8,0.8366600265340753,5,8.0,1.4142135623730951,5,876.5892929292929,180.58632934553842,5,548.5,172.12858565618902,5,0.13187382835357794,0.005667933938521767,5,0.0399603606554812,0.00521919713117376,5
0.5,2.0,1.0,250,0.09,7,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218866,5,17.8,0.8366600265340753,5,8.0,1.4142135623730951,5,878.6559595959595,180.53017102281146,5,550.5,172.12858565618902,5,0.1315982091971318,0.005532459749709654,5,0.040109215520355374,0.005211067805584296,5
0.5,2.0,1.0,250,0.09,10,20000,9.8,0.8366600265340756,5,0.890909090909091,0.07606000241218869,5,17.8,0.8366600265340753,5,8.0,1.4142135623730951,5,901.3361616161616,163.19290795970912,5,553.5,172.12858565618902,5,0.13850335682982243,0.0139762314359642,5,0.040712496267359136,0.0050252767385677195,5
0.5,4.0,1.0,200,0.085,7,20000,9.8,0.44721359549995804,5,0.8909090909090909,0.04065578140908705,5,17.8,1.6431676725154984,5,8.0,1.4142135623730951,5,624.0577777777778,207.38989855991383,5,579.3,210.6631196958784,5,0.11271914801533518,0.006925093019109615,5,0.03583651596808359,0.0020359394085196635,5
0.3,4.0,0.8,400,0.08,7,20000,9.8,1.0954451150103324,5,0.890909090909091,0.09958591954639386,5,18.0,1.5811388300841898,5,8.2,1.7888543819998322,5,642.3627272727273,139.38349775450823,5,312.4,73.74906779071856,5,0.14411220439280048,0.01155908399785881,5,0.03619801626586172,0.0017271812301861238,5
0.6,6.0,0.8,300,0.12,7,20000,9.8,0.44721359549995815,5,0.8909090909090909,0.040655781409087044,5,18.0,0.7071067811865477,5,8.2,1.0954451150103324,5,871.2155555555555,58.27079589572284,5,343.9,57.344790521894836,5,0.14890745485552462,0.010492035960563818,5,0.06053950717907046,0.0023128310824792296,5
0.4,2.0,0.8,200,0.1,10,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,18.0,1.5811388300841898,5,8.2,1.4832396974191326,5,656.7444444444444,169.28022424662498,5,348.4,94.99565779550136,5,0.1625957873822991,0.011966953352759357,5,0.04175019409477312,0.0011657320192568152,5
0.4,2.0,0.8,250,0.1,7,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,18.0,1.5811388300841898,5,8.2,1.3038404810405297,5,689.8755555555556,116.80297603176277,5,351.0,41.947884332824216,5,0.15834550112185544,0.01368982838944783,5,0.0429758267065975,0.00248896577279815,5
0.4,2.0,0.8,250,0.1,5,20000,9.8,0.44721359549995815,5,0.890909090909091,0.0406557814090871,5,18.0,1.5811388300841898,5,8.2,1.3038404810405297,5,687.2022222222222,118.19185919616847,5,353.3,45.3343137148893,5,0.1597057171737473,0.013869341708300476,5,0.04286056877302908,0.0023254764239483304,5
